127.0.0.1 - - [09/Dec/2015:18:54:41 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703840222 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703840223 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449703840224 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449703840225 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449703840226 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:42 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:45 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:45 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:45 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449703840227 HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:45 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703840228 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:46 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:47 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:47 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:47 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:48 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704146790 HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:48 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704146791 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:49 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:49 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:49 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:50 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 370
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:50 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704146792 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:50 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449704146793 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:50 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449704146794 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:50 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449704146795 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:35:51 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:08 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704146796 HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:08 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:08 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704146797 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 370
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704146798 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449704146799 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449704146800 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449704146801 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:38:10 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
127.0.0.1 - - [09/Dec/2015:21:47:07 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:11 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:12 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:13 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:13 -0200] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:15 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:15 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704832193 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:15 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704832194 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:18 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:21 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:21 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:32 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/4 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:32 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:36 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3695
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:36 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704832195 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:36 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449704832196 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:36 -0200] "GET /Hamburgueria/resources/funcionario/css/funcionario.css HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:37 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449704832197 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:37 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449704832198 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:37 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:50 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704832199 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:50 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:47:50 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704832200 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:05 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704832201 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:05 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:05 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704832202 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:06 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 370
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:07 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704832203 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:07 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449704832204 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:07 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449704832205 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:07 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449704832206 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:48:07 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:25 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:53 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:54 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:55 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449704993970 HTTP/1.1" 200 3582
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:55 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704993971 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:55 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:55 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:57 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 370
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:57 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449704993972 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:57 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449704993973 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:57 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449704993974 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:57 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449704993975 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:49:58 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:25 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:26 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:27 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449705026611 HTTP/1.1" 200 3608
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:50:27 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449705026612 HTTP/1.1" 200 3884
